song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,song_title_en
Arrows (feat. Macklemore & Ryan Lewis),2GPaAr882x4ZteZnxywolL,"['Fences', 'Ryan Lewis', 'Macklemore']",Arrows (feat. Macklemore & Ryan Lewis),235557,True,6vjCIhbLklvyaDBgCcpH57,3,0.679203,0.693636,-3.866,0.048329,129.995,Arrows (feat. Macklemore & Ryan Lewis)
S&S 2015 - Sex & Singelbil,47rw5vtSCVymXwGBQoPSDB,['Starrer'],S&S 2015 - Sex & Singelbil,176254,True,0sDpYJiWM6rQv1ghhPVM6o,1,0.759889,0.681342,-7.907,0.051167,128.036,S&S 2015 - Sex & Singelbil
Hey Mama (feat. Nicki Minaj & Afrojack),285HeuLxsngjFn4GGegGNm,"['David Guetta', 'Afrojack', 'Nicki Minaj']",Listen (Deluxe),192560,False,1Cs0zKBU1kc0i8ypK3B9ai,3,0.595787,0.730001,-4.091,0.150574,85.979,Hey Mama (feat. Nicki Minaj & Afrojack)
You & Me - Flume Remix,3W2ZcrRsInZbjWylOi6KhZ,"['Disclosure', 'Eliza Doolittle']",Settle (Special Edition),282812,False,6nS5roXSAGhTGr34W6n7Et,2,0.605476,0.397632,-7.469,0.024957,75.031,You & Me - Flume Remix
GDFR (feat. Sage The Gemini & Lookas),6N9ZOtguCnnrvwH7zD82WJ,"['Flo Rida', 'Lookas', 'Sage The Gemini']",GDFR (feat. Sage The Gemini & Lookas),190185,False,0jnsk9HBra6NMjO2oANoPY,3,0.657796,0.826859,-4.047,0.068461,145.909,GDFR
Memo,4smm8mLspYEgqQSrIEOydA,['Years & Years'],Desire (Remixes),202159,False,5vBSrE1xujD2FXYRarbAXc,1,0.492747,0.620497,-8.344,0.088754,81.74,Memo
Länge leve vi,6McZ8E4Ynivc55BbDCzaAJ,['Ison & Fille'],Länge leve vi,208266,False,1fhvwCr1HKEZgZYOrfsHyk,1,0.764626,0.631075,-6.705,0.17888,99.9,Länge leve vi
Lyckliga gatan,2hmStaGB8yu9lkQWSZ9WKF,"['N\xc3\xa4\xc3\xa4\xc3\xa4k & Nimo', 'Kaliffa']",Lyckliga gatan,185626,False,53oE0nOoC4lJeqbG5Pjc5u,2,0.694138,0.771902,-5.361,0.273638,90.157,Lyckliga gatan
Kär & Galen,1wqL9CeCHQatA2lOWcvl4E,"['Cleo', 'Kristin Amparo', 'Broke n Tipsy']",Vem E Han,210000,False,1SwDFc5jX708XR3XtzLrRs,3,0.775219,0.888419,-3.498,0.115552,127.97,Kär & Galen
Post To Be (feat. Chris Brown & Jhene Aiko),0fgZUSa7D7aVvv3GfO0A1n,"['Omarion', 'Chris Brown']",Sex Playlist,226580,True,0f5nVCcR06GX8Qikz0COtT,2,0.733264,0.67572,-5.655,0.043189,97.448,Post To Be (feat. Chris Brown & Jhene Aiko)
Kallenavn,3CXeCWJVtNimoJSWqXUMB2,[],Selvtillit & tro,190560,False,2P87oRX5tCFl1PYQRbPCPD,1,,,,,,
Is This Love - Montmartre Remix,14CsUVcoKztExH6aSgfrfb,['Bob Marley & The Wailers'],Is This Love (Montmartre Remix),269403,False,2QsynagSdAqZj3U9HgDzjD,1,0.621338,0.615919,-7.211,0.150423,122.93,Is This Love (Montmartre Remix)
"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",7zBQRGpYImAdIZc97FNj3V,"['Juicy J', 'Wiz Khalifa', 'Ty Dolla $ign', 'Madsonik', 'Kill The Noise']",Shell Shocked (feat. Kill The Noise & Madsonik),206566,False,5gCRApTajqwbnHHPbr2Fpi,5,0.581141,0.81367,-5.608,0.092769,165.026,"Shell Shocked (feat. Kill The Noise & Madsonik) [From ""Teenage Mutant Ninja Turtles""]"
Bump & Grind 2014 - Radio Edit,3jcr84rjFk3rA4MZoU5QJS,"['Waze & Odyssey', 'R. Kelly']",Bump & Grind 2014,180280,False,0D9AnJzAnYyu1kfJFQDY5d,2,0.549734,0.722973,-5.845,0.102241,122.967,Bump & Grind 2014 - Radio Edit
Spelar ingen roll,5aJICuNKZ78dDKRznqSpX7,"['Rhymes & Riddim', 'Lani Mo', 'Dani M']",Dödar dom med kärlek EP,227137,False,7m6DSze5TrrYbItmW8YRY3,3,0.774543,0.626146,-8.438,0.254691,89.033,Spelar ingen roll
Payback,2Lv7vYpPx68ttqspWdMnvw,"['Dimitri Vangelis & Wyman', 'Steve Angello']",Payback,349506,False,10hGPIDZi33LRaYRIq3Bh4,2,0.602967,0.860927,-6.445,0.07189,128.023,Payback
Runaway (U & I),4qABfS1RaGVXdBhj2BQyhO,['Galantis'],Runaway (U & I),227073,False,4sTQVOfp9vEMCemLw50sbu,1,0.506492,0.805021,-4.119,0.04686,126.008,Runaway (U & I)
Hippie Van,2EERn7B20Ax7D3hMgXRYeY,['Smith & Thell'],Hippie Van,211171,False,1ZrBGJWLL8NiAjgNifCy90,1,0.692797,0.838188,-4.418,0.057168,128.073,Hippie Van
In Your Arms,0LH5xRQz5D36FpIkYUFv2e,['Nico & Vinz'],Black Star Elephant,205800,False,0awl5piYwO0CDTHEkCjUhn,1,0.431086,0.809697,-6.051,0.095827,110.118,In Your Arms
Desire,1BUyDBXr8u39ZG5elMENjd,['Years & Years'],Desire,205184,False,5vBSrE1xujD2FXYRarbAXc,1,0.672386,0.788148,-4.599,0.043395,126.033,Desire
Den Jag Är - Radio Edit,65arbJMHFhLeJhrezAt8jm,"['Shuez', 'Sam-E', 'Nano']",Den Jag Är,206773,False,0FE4ciWkRuq1QwF1LH44LE,3,0.612061,0.60244,-7.287,0.471522,98.055,Den Jag Är - Radio Edit
Kommer Över Dig,683kDN6zTduYnc1ivdVYHt,['Elov & Beny'],Kommer Över Dig,210014,False,4uAXlCewJdAu44uAHehKfd,1,0.701716,0.852772,-7.157,0.037364,127.982,Kommer Över Dig
Dubbel Margarita,5yHz3n2QbUXUdfTvomZIEU,['Far & Son'],Inte inför barnen!,204893,False,2RuUKJs7WOJjeAkjRXp1If,1,0.87323,0.68707,-6.886,0.28421,97.09,Dubbel Margarita
ID2 - Radio Edit,43FJWTHA5hPwWFfMXEjPwI,['Dimitri Vangelis & Wyman'],ID2,204312,False,10hGPIDZi33LRaYRIq3Bh4,1,0.576875,0.905442,-5.382,0.035478,127.982,ID2 (Radio Edit)
Hör Ni Mig (feat. Sam-E),58CzO38FfIZvArgn6iOI3E,"['Bigry Mac', 'Sam-E']",Hör Ni Mig (feat. Sam-E),315037,False,4QEJbJZ7lBX3z7P1LXv8H5,2,0.728987,0.692941,-8.181,0.285354,80.009,Hör Ni Mig (feat. Sam-E)
En annan sida av stan,3ND8XpnnaLnXjqyPiib31A,['Fritjof & Pikanen'],I stan,172213,False,2P1adertYPHMXKgklSns8R,1,0.806361,0.656736,-6.598,0.052006,103.994,En annan sida av stan
You & I (Nobody in the World),0uOWBM3wtPkcPWRZIX7tej,['John Legend'],Love In The Future (Special Edition),252653,False,5y2Xq6xcjJb2jVM54GHK3t,1,0.45577,0.342411,-8.162,0.028275,84.088,You & I (Nobody in the World)
song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,song_title_en
Bang Bang,3SaIsrEzrQGDcG1jCeaK8q,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",Sweet Talker (Deluxe Version),199386,False,2gsggkzM5R49q6jpPvazou,3,0.704522,0.723013,-4.867,0.096614,150.02,Bang Bang
Travesuras - Remix,10FGfSjxqptnIGZqAKx9cn,"['Nicky Jam', 'De La Ghetto', 'J Balvin', 'Zion', 'Arcangel']",Travesuras (Remix),286371,False,1SupJlEpv7RS2tPNRaHViT,5,0.796449,0.763933,-5.667,0.098621,94.018,"Travesuras (Remix) [feat. J.Balvin, Arcangel, De La Ghetto & Zion]"
Nara,6sSu6bHOIEe48kU7R3xj34,['alt-J'],This Is All Yours,296057,False,3XHO7cRUPCLOr6jwp8vsx5,1,0.51091,0.518897,-7.794,0.040778,146.968,Nara
"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",7zBQRGpYImAdIZc97FNj3V,"['Juicy J', 'Wiz Khalifa', 'Ty Dolla $ign', 'Madsonik', 'Kill The Noise']",Shell Shocked (feat. Kill The Noise & Madsonik),206566,False,5gCRApTajqwbnHHPbr2Fpi,5,0.581141,0.81367,-5.608,0.092769,165.026,"Shell Shocked (feat. Kill The Noise & Madsonik) [From ""Teenage Mutant Ninja Turtles""]"
Choice Kingdom,2NxX2IORexAjAvuhHZw52u,['alt-J'],This Is All Yours,257497,False,3XHO7cRUPCLOr6jwp8vsx5,1,0.445801,0.176519,-19.427,0.035022,124.026,Choice Kingdom
Ay Vamos,6j8JZ34YSJ3Yf7r2n2IPCX,['J Balvin'],Ay Vamos,226840,False,1vyhD5VmyZ7KMfW5gqLgo5,1,0.714194,0.779195,-3.607,0.100616,173.925,Ay Vamos
Show Me REMIX,141P7NlXMEOGbaJIrvGqvi,"['Kid Ink', 'Trey Songz', 'Juicy J', '2 Chainz', 'Chris Brown']",Show Me REMIX,273010,True,6KZDXtSj0SzGOV705nNeh3,5,0.783358,0.471563,-8.348,0.095369,97.995,Show Me REMIX
A Tale of 2 Citiez,7lL3MvFWFFSD25pBz72Agj,['J. Cole'],2014 Forest Hills Drive,269786,True,6l3HvQ5sa6mXTsMTB19rO5,1,0.792483,0.534829,-7.979,0.29746,94.981,A Tale of 2 Citiez
Hunger Of The Pine,3Z0YN50RzRtmYre1bRG8H6,['alt-J'],This Is All Yours,299710,False,3XHO7cRUPCLOr6jwp8vsx5,1,0.600219,0.413192,-9.572,0.025785,93.618,Hunger Of The Pine
Cola Song (feat. J Balvin),2ZAOEPkOeZTGsjGHWyCThc,"['Inna', 'J Balvin']",Cola Song (feat. J Balvin),198245,False,2w9zwq3AktTeYYMuhMjju8,2,0.793201,0.896213,-3.072,0.041726,125.063,Cola Song (feat. J Balvin)
First Love,7vcxuMMCM5unTA3ZrY1TIw,['Jennifer Lopez'],A.K.A. (Deluxe),215786,False,2DlGxzQSjYe5N6G9nkYghR,1,0.625064,0.712021,-4.877,0.040229,100.02,First Love
Drive You Crazy,34en17vDgo4EoaFMQ0q1zk,"['Pitbull', 'Jason Derulo', 'Juicy J']",Globalization,230360,True,0TnOYISbd1XYRBk9myaseg,3,0.8222,0.535811,-6.102,0.122736,127.982,Drive You Crazy
Tranquila,6Y70Fv0tqcMOTCsPe576YE,"['J Balvin', 'Eleni Foureira']",Tranquila,245866,False,1vyhD5VmyZ7KMfW5gqLgo5,2,0.672092,0.730185,-5.456,0.291802,175.86,Tranquila
Masterpiece,7nToEPuB95Y5rsJ3VrH3wQ,['Jessie J'],Sweet Talker (Deluxe Version),220653,False,2gsggkzM5R49q6jpPvazou,1,0.658251,0.735311,-2.666,0.043593,143.888,Masterpiece
Apparently,1HNs07uZxZniPNmniw2GTa,['J. Cole'],2014 Forest Hills Drive,293040,True,6l3HvQ5sa6mXTsMTB19rO5,1,0.80279,0.52342,-10.082,0.070746,134.005,Apparently
Adrenalina,2eqDUxbd0JPEhNrJdPlHLs,"['Wisin', 'Jennifer Lopez', 'Ricky Martin']",El Regreso del Sobreviviente (Deluxe Edition),235546,False,3E6xrwgnVfYCrCs0ePERDz,3,0.685263,0.944338,-2.793,0.144929,124.987,Adrenalina
I Don't Mind,7aXuop4Qambx5Oi3ynsKQr,"['Usher', 'Juicy J']",I Don't Mind,251989,True,23zg3TcAtWQy7J6upgbUnj,2,0.87212,0.46448,-8.103,0.16769,113.003,I Don't Mind
No Role Modelz,62vpWI1CHwFy7tMIcSStl8,['J. Cole'],2014 Forest Hills Drive,292986,True,6l3HvQ5sa6mXTsMTB19rO5,1,0.663527,0.523909,-8.338,0.338831,99.948,No Role Modelz
Turn Down for What - Official Remix,6h5yOjQNDaLZ0rW2OGoXTB,"['DJ Snake', 'Lil Jon', 'Juicy J', '2 Chainz', 'French Montana']",Turn Down for What,225560,True,540vIaP2JwjQb9dm3aArA4,5,0.813611,0.762152,-4.338,0.259064,100.039,Turn Down for What (Official Remix)
Burnin' Up,4dYBLFeLoeZtClQsC6Tuwb,"['Jessie J', '2 Chainz']",Sweet Talker (Deluxe Version),220546,False,2gsggkzM5R49q6jpPvazou,2,0.754973,0.828206,-2.956,0.047693,124.024,Burnin' Up
Arrival in Nara,3Vj9SYcisXn7qmLrDe75k1,['alt-J'],This Is All Yours,253417,False,3XHO7cRUPCLOr6jwp8vsx5,1,0.483966,0.082308,-20.53,0.053293,119.521,Arrival In Nara
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],1PCvKFPWnTXAe2oaReVUcr,"['Pitbull', 'Jennifer Lopez', 'Claudia Leitte']",Globalization,222520,False,0TnOYISbd1XYRBk9myaseg,3,0.594686,0.941638,-3.605,0.070662,124.989,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song]
Left Hand Free,126TblwXGNTUZ7RPMnThkU,['alt-J'],This Is All Yours,173630,False,3XHO7cRUPCLOr6jwp8vsx5,1,0.697161,0.877244,-4.465,0.046245,101.99,Left Hand Free
Warm Foothills,3gd9jFyf2AhJPi1HqHUVFP,['alt-J'],This Is All Yours,225017,False,3XHO7cRUPCLOr6jwp8vsx5,1,0.273508,0.208597,-16.158,0.041066,92.997,Warm Foothills
Wet Dreamz,6Ius4TC0L3cN74HT7ENE6e,['J. Cole'],2014 Forest Hills Drive,239320,True,6l3HvQ5sa6mXTsMTB19rO5,1,0.504327,0.704631,-8.205,0.363523,175.483,Wet Dreamz
L.A.LOVE (la la),2y7JA3IuVLkO0U4wxsXWtZ,['Fergie'],L.A.LOVE (la la),192653,False,3r17AfJCCUqC9Lf0OAc73G,1,0.723699,0.360413,-10.028,0.058289,101.014,L.A.LOVE (la la)
Sweet Talker,2Gk1zc6mO5Pw1Z1P6bozKE,['Jessie J'],Sweet Talker (Deluxe Version),222213,False,2gsggkzM5R49q6jpPvazou,1,0.654824,0.658945,-5.341,0.061843,143.994,Sweet Talker
Rambo - Hardwell Edit,0qDOSuKfzm8dKrXAMVKe0J,"['Deorro', 'J-Trick']",Rambo,235860,False,6VD4UEUPvtsemqD3mmTqCR,2,0.669897,0.949419,-3.208,0.056228,127.962,Rambo - Hardwell Edit
Late Night (feat. Juicy J),2P1uVK2HlBLu27i3N3kODM,"['Trey Songz', 'Juicy J']",Trigga (Deluxe),308226,True,2iojnBLj0qIMiKPvVhLnsH,2,0.726656,0.601409,-5.451,0.050089,73.504,Late Night (feat. Juicy J)
Booty,6mIESIFkiV5VLq6GGpwpek,"['Jennifer Lopez', 'Pitbull']",A.K.A. (Deluxe),203280,False,2DlGxzQSjYe5N6G9nkYghR,2,0.681039,0.953505,-4.639,0.047811,128.962,Booty
Ain't Been Done,4HHQCUQyVIpxt5atyISGMt,['Jessie J'],Sweet Talker (Deluxe Version),180520,False,2gsggkzM5R49q6jpPvazou,1,0.562535,0.924404,-2.671,0.18377,167.903,Ain't Been Done
Me Again,4kgD89hUKCdmnSlPOksNjK,['J Mascis'],Tied to a Star,264760,False,1PokjXeIq2zVosXbTEaNlx,1,0.398925,0.385386,-11.468,0.028345,171.295,Me Again
Multiply,21tQ61tNj6qbXbDwmSIPt9,"['A$AP Rocky', 'Juicy J']",Multiply,223053,True,13ubrt8QOOCPljQ2FL1Kca,2,0.912998,0.719924,-4.427,0.179408,114.942,Multiply
Planes,1lkoM7Mc1NmdAuvmliPFpE,"['Jeremih', 'J. Cole']",Planes,240026,True,3KV3p5EY4AvKxOlhGHORLg,2,0.684818,0.679421,-3.76,0.225203,129.125,Planes
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],59LRO7m84jbrpSaaRxylIi,"['Pitbull', 'Jennifer Lopez', 'Claudia Leitte']","The 2014 FIFA World Cup Official Album: One Love, One Rhythm",223786,False,0TnOYISbd1XYRBk9myaseg,3,0.594686,0.941638,-3.605,0.070662,124.989,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song]
KK (feat. Project Pat & Juicy J),0QmxMTmlQGi5fKcwZd3tLp,"['Wiz Khalifa', 'Project Pat', 'Juicy J']",Blacc Hollywood,249177,True,137W8MRPWKqSmrBGDBFSop,3,0.703258,0.813924,-3.293,0.063268,150.06,KK (feat. Project Pat & Juicy J)
Fire Squad,4Tjh34RS4ACZ6f6srlDBg8,[],2014 Forest Hills Drive,288200,True,6l3HvQ5sa6mXTsMTB19rO5,1,,,,,,
Stay With Me - Darkchild Version,2ZgbzghX5OivK5HvC9hiT1,"['Sam Smith', 'Mary J. Blige']",Stay With Me,173734,False,2wY79sveU1sp5g7SokKOiI,2,0.465053,0.365814,-7.072,0.037145,84.44,Stay With Me (Darkchild Version)
Bang Bang,3oEekS4xhmFQ88ieCVTZ7H,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",My Everything (Deluxe),199320,False,2gsggkzM5R49q6jpPvazou,3,0.704522,0.723013,-4.867,0.096614,150.02,Bang Bang
Ay Vamos,3toP91RkMRQw7M0bScJ4F9,['J Balvin'],La Familia B Sides,226413,False,1vyhD5VmyZ7KMfW5gqLgo5,1,0.714194,0.779195,-3.607,0.100616,173.925,Ay Vamos
G.O.M.D.,16qYlQ6koFxYVbiJbGHblz,['J. Cole'],2014 Forest Hills Drive,301133,True,6l3HvQ5sa6mXTsMTB19rO5,1,0.900287,0.380141,-10.487,0.189187,128.019,G.O.M.D.
Every Other Freckle,0HV1cGoX5ASBlPA1pqH8fG,['alt-J'],This Is All Yours,216004,False,3XHO7cRUPCLOr6jwp8vsx5,1,0.54278,0.706578,-7.636,0.070026,143.915,Every Other Freckle
January 28th,6NyhBA9M6KK0fuVsojxL00,['J. Cole'],2014 Forest Hills Drive,242813,True,6l3HvQ5sa6mXTsMTB19rO5,1,0.480575,0.554866,-8.453,0.368894,81.704,January 28th
03' Adolescence,4txn9qnwK3ILQqv5oq2mO3,['J. Cole'],2014 Forest Hills Drive,264213,True,6l3HvQ5sa6mXTsMTB19rO5,1,0.517944,0.808996,-6.362,0.565782,146.216,03' Adolescence
Bang Bang - Dada Life Remix,1ccMzd5sQm4Z3uQhDiWwHo,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",Bang Bang (Remixes),214386,False,2gsggkzM5R49q6jpPvazou,3,0.744096,0.950849,-4.389,0.066183,130.011,Bang Bang - Dada Life Remix
Low,6pISryCxMLYvUhXdntY9yW,"['Juicy J', 'Nicki Minaj', 'Lil Bibby', 'Young Thug']",Low,238600,True,5gCRApTajqwbnHHPbr2Fpi,4,0.82993,0.663949,-7.64,0.312964,144.064,Low
Love Yourz,4gkl7QbQvBd3TM9PhlWFkI,['J. Cole'],2014 Forest Hills Drive,211680,True,6l3HvQ5sa6mXTsMTB19rO5,1,0.50189,0.623072,-8.812,0.44113,75.555,Love Yourz
When You're Gone,5Ht7dNQAH8b8JAewSTYKC5,['Mary J. Blige'],The London Sessions,204016,False,1XkoF8ryArs86LZvFOkbyr,1,0.510382,0.483064,-7.739,0.169716,143.234,When You're Gone
Personal,1yHT4TeFm80QQgictSssmm,['Jessie J'],Sweet Talker (Deluxe Version),234906,False,2gsggkzM5R49q6jpPvazou,1,0.545063,0.642515,-5.596,0.212247,135.584,Personal
Booty,5pKBCp3tRnM0VmNW4QL08v,"['Jennifer Lopez', 'Iggy Azalea']",Booty,209699,False,2DlGxzQSjYe5N6G9nkYghR,2,0.72018,0.95103,-4.138,0.052488,128.969,Booty
Am I Wrong,1fidCEsYlaVE3pHwKCvpFZ,['Nico & Vinz'],Black Star Elephant,247520,False,0awl5piYwO0CDTHEkCjUhn,1,0.72295,0.623482,-7.323,0.031837,119.946,Am I Wrong
Liar Liar,11AzN9AngOOQvVvGYCfjeZ,['Cris Cab'],Where I Belong,213813,False,7vWBZm3sQ8yQvfV4nXxHXK,1,0.837508,0.595969,-9.493,0.038216,107.01,Liar Liar
You & I (Nobody in the World) - R3hab Remix - Radio Edit,738J023eio9C4ViccIAQnD,['John Legend'],You & I (Nobody in the World) [R3hab Remix - Radio Edit],194746,False,5y2Xq6xcjJb2jVM54GHK3t,1,0.596687,0.700785,-4.89,0.039188,125.088,You & I (Nobody in the World) - R3hab Remix - Radio Edit
What I did for Love (feat. Emeli Sandé),1YRjRHdl0aEtzHEn1uGi8k,"['David Guetta', 'Emeli Sand\xc3\xa9']",Listen (Deluxe),207200,False,1Cs0zKBU1kc0i8ypK3B9ai,2,0.494323,0.720697,-4.855,0.041605,128.1,What I did for Love (feat. Emeli Sandé)
If I Go,0xBIkG5w87D9BqtqnhoyHj,['Ella Eyre'],If I Go,183271,False,66TrUkUZ3RM29dqeDQRgyA,1,0.534567,0.777289,-5.022,0.05105,147.971,If I Go
When I Find Love Again,5IYxTzWJ9P14vp1C8Le3lz,['James Blunt'],When I Find Love Again,184977,False,7KMqksf0UMdyA0UCf4R3ux,1,0.686952,0.673955,-5.248,0.041344,105.038,When I Find Love Again
I Got U,4r8hRPbidDIoDPphxi78aY,"['Duke Dumont', 'Jax Jones']",I Got U,285596,False,61lyPtntblHJvA7FMMhi7E,2,0.650193,0.74136,-7.808,0.038836,120.851,I Got U
i,69x16JmnJxuLVP9ELBoY03,['Kendrick Lamar'],i,231933,True,2YZyLoL8N0Wb9xBt1NhZWg,1,0.757387,0.886004,-5.343,0.063362,121.961,i
I•M•A•M,7E8INxHvLDcUsGtQ8YS36r,['Silvana Imam'],I•M•A•M,203842,True,14vNE9iqS5eGAL6OogiN8g,1,0.541354,0.660357,-4.126,0.070638,107.763,I•M•A•M
Am I Wrong - Acoustic Version,2PACf7MM8PC1fddS6jLD3m,['Sweetfire'],Am I Wrong (Acoustic Version),282000,False,1GVX8idsR0zt5WDlnByagj,1,0.60546,0.401468,-8.366,0.031642,185.537,Am I Wrong - Acoustic Version
I Won,2T4JE91t7Js1DJ4rSHltcQ,"['Future', 'Kanye West']",Honest,239733,True,1RyvyyTE3xzB2ZywiAwp0i,2,0.598681,0.633321,-6.587,0.264453,83.677,I Won
Something I Need,6t1F0FTlVHAw6kEe164SsL,['OneRepublic'],Native,240080,False,5Pwc4xIPtQLFEnJriah9YJ,1,0.681005,0.592311,-6.964,0.031303,98.988,Something I Need
Pokerkväll i Vårby Gård,40i1Lt5HjtIvTsd0t1GCoy,['Florence Valentin'],HITSVILLE HANINGE - Samlade Spår 2003-2014,177586,False,6hLA4SOKykB43tu3e7iunt,1,0.401471,0.914212,-2.981,0.189376,169.287,Pokerkväll I Vårby Gård
I Mean It,6jmTHeoWvBaSrwWttr8Xvu,"['G-Eazy', 'Remo']",These Things Happen,236480,True,02kJSzxNuaWGqwubyUba0Z,2,0.703071,0.568551,-7.427,0.108706,140.0,I Mean It
The Devil In I,5hheGdf1cb4rK0FNiedCfK,['Slipknot'],.5: The Gray Chapter (Special Edition),342821,False,05fG473iIaoy82BF1aGhL8,1,0.397663,0.93902,-2.865,0.064825,92.027,The Devil In I
Nu i ro slumra in,7DlmG7m7q70IXdEH6LySF9,['Marit Eriksson'],Barnkammarboken - Alla Sånger,147266,False,3ndRUr9mFg8eaGMe4Sdz0E,1,0.357259,0.033259,-21.604,0.058008,208.923,Nu i ro slumra in
I staden,4PxOSNVoO7QbYPK6EIG353,"['Kumba', 'Amanda Serra']",I staden,176906,False,0GD2LYGX4nMj9F84HsIWp1,2,0.691175,0.767156,-6.015,0.270325,90.021,I staden
I Love This Life,5PVl9I23A7m6ovO6JLQ43E,['Kim Cesarion'],Undressed,229920,False,1FbsmLXvj5CccZj6JLk46Z,1,0.502358,0.728709,-5.659,0.031293,140.02,I Love This Life
I Don't Mind,7aXuop4Qambx5Oi3ynsKQr,"['Usher', 'Juicy J']",I Don't Mind,251989,True,23zg3TcAtWQy7J6upgbUnj,2,0.87212,0.46448,-8.103,0.16769,113.003,I Don't Mind
Som vanligt,3qvpjcZmKqEfSQ9TBBeNRP,['Den svenska bj\xc3\xb6rnstammen'],I förhållande till,171360,False,0NyrvUybTePmsuED5vZi4G,1,0.66283,0.514057,-8.025,0.036184,94.029,Som vanligt
I Will Never Let You Down,3oxGdyFvdcgg6RcvSvB5fL,['Rita Ora'],I Will Never Let You Down (The Remixes),203466,False,5CCwRZC6euC8Odo6y9X8jr,1,0.733888,0.774444,-4.648,0.029752,128.01,I Will Never Let You Down
Am I Wrong,2wqaekenSQZm7hxQOYt8oE,['Nico & Vinz'],Am I Wrong,247520,False,0awl5piYwO0CDTHEkCjUhn,1,0.72295,0.623482,-7.323,0.031837,119.946,Am I Wrong
I Need Your Love,74Xdx4ezYQQlg8wKswq25T,"['Shaggy', 'Mohombi', 'Faydee', 'Costi']",I Need Your Love,216666,False,5EvFsr3kj42KNv97ZEnqij,4,0.528835,0.793707,-3.903,0.163723,119.956,I Need Your Love
No Rest For The Wicked,2gCvWjrHt6PVJjIN1amlje,['Lykke Li'],I Never Learn,222718,False,6oBm8HB0yfrIc9IHbxs6in,1,0.546825,0.405312,-8.486,0.027174,97.985,No Rest For The Wicked
Dragon,7iAK4cPZiWcHUXW09d0BPu,['Miriam Bryant'],I Am Dragon,192946,False,2zd9YxlsQvA5mkZ1NarYVQ,1,0.454786,0.851657,-3.52,0.050786,179.832,Dragon
I See Fire,5pY3ovFxbvAg7reGZjJQSp,['Ed Sheeran'],x (Deluxe Edition),299146,False,6eUKZXaKkcviH0Ku9w2n3V,1,0.642154,0.057126,-20.252,0.03398,76.01,I See Fire
What I Like About You - Studio Mix,4UAgqZjJnWW1sBxtTo6gOA,['5 Seconds Of Summer'],LIVESOS,151727,False,5Rl15oVamLq7FbSb0NNBNy,1,0.455179,0.978659,-5.436,0.083483,159.975,What I Like About You
Jag har varit i alla städer (Live),07mNy0cXW4SVugPPBHXP6U,['H\xc3\xa5kan Hellstr\xc3\xb6m'],Håkan Boma Ye! (Live),378013,False,3H7Ez7cwaYw4L3ELy4v3Lc,1,0.208203,0.636538,-8.016,0.034149,88.934,Jag har varit i alla städer (Live)
Swag I Skogen,0XG1n8UW24tmBGxu0B7E7E,"['De Vet Du', 'Alejandro Fuentes-Bergstr\xc3\xb6m']",Swag I Skogen,168400,False,7iW0o1suit8xY24m9M5L0u,2,0.791529,0.560834,-7.0,0.402256,82.007,Swag I Skogen
I Lived - Arty Remix,6PaD0mEiwjN9SR31lyd5ty,['OneRepublic'],I Lived,266640,False,5Pwc4xIPtQLFEnJriah9YJ,1,0.432684,0.74254,-5.783,0.04498,127.986,I Lived - Arty Remix
I samma bil,2qkma39oRZ0rzGkyE2gdHd,['Bo Kaspers Orkester'],Så mycket Bo Kaspers Orkester,230600,False,2VE6Ge0qFHrqDC6KG6ECJn,1,0.586236,0.890224,-6.37,0.04333,105.184,I samma bil
Slå mig hårt i ansiktet,58facAQuyUDml53CS4fOd3,['Thomas Stenstr\xc3\xb6m'],Fulkultur,211746,False,2DWNa2o3BbsIHeBq7Iu6E7,1,0.528443,0.880133,-6.155,0.036741,157.893,Slå mig hårt i ansiktet
How Long Will I Love You - Bonus Track,7CFQrZR4WeKEg4vweqp8Gv,['Ellie Goulding'],Halcyon Days,154435,False,0X2BH1fck6amBIoJhDVmmJ,1,0.514156,0.283196,-10.317,0.033478,126.395,How Long Will I Love You
Come Get It Bae,444P4wvSDa0SD5HE4YGx9B,['Pharrell Williams'],G I R L,201933,False,2RdwBSPQiwcmiDo9kixcl8,1,0.938746,0.759545,-6.609,0.088016,120.183,Come Get It Bae
I Forget Where We Were,6rQvEE7Jvkdwnn8RroMs15,['Ben Howard'],I Forget Where We Were,281213,False,5schNIzWdI9gJ1QRK8SBnc,1,0.296005,0.451178,-9.782,0.033402,113.321,I Forget Where We Were
